Date,Hour,Station,Max Capacity,Crowd Level (%),Day of the Week,Holiday/Festival
2024-07-01,14,Malad (West),1800,45.27777778,Monday,No
2024-07-01,15,Malad (West),1800,45.83333333,Monday,No
2024-07-01,16,Malad (West),1800,57.5,Monday,No
2024-07-01,17,Malad (West),1800,83.66666667,Monday,No
2024-07-01,18,Malad (West),1800,143.8888889,Monday,No
2024-07-01,19,Malad (West),1800,182.6666667,Monday,No
2024-07-01,20,Malad (West),1800,118.6111111,Monday,No
2024-07-01,21,Malad (West),1800,67.22222222,Monday,No
2024-07-01,22,Malad (West),1800,41.27777778,Monday,No
2024-07-01,23,Malad (West),1800,30.66666667,Monday,No
2024-07-01,5,Lower Malad,1800,0.388888889,Monday,No
2024-07-01,6,Lower Malad,1800,8.055555556,Monday,No
2024-07-01,7,Lower Malad,1800,13.77777778,Monday,No
2024-07-01,8,Lower Malad,1800,30.83333333,Monday,No
2024-07-01,9,Lower Malad,1800,71.77777778,Monday,No
2024-07-01,10,Lower Malad,1800,71.77777778,Monday,No
2024-07-01,11,Lower Malad,1800,50.27777778,Monday,No
2024-07-01,12,Lower Malad,1800,49.38888889,Monday,No
2024-07-01,13,Lower Malad,1800,38.83333333,Monday,No
2024-07-01,14,Lower Malad,1800,37.61111111,Monday,No
2024-07-01,15,Lower Malad,1800,39.88888889,Monday,No
2024-07-01,16,Lower Malad,1800,47.88888889,Monday,No
2024-07-01,17,Lower Malad,1800,60,Monday,No
2024-07-01,18,Lower Malad,1800,88.38888889,Monday,No
2024-07-01,19,Lower Malad,1800,107.7222222,Monday,No
2024-07-01,20,Lower Malad,1800,80.38888889,Monday,No
2024-07-01,21,Lower Malad,1800,47.44444444,Monday,No
2024-07-01,22,Lower Malad,1800,26.33333333,Monday,No
2024-07-01,23,Lower Malad,1800,2.666666667,Monday,No
2024-07-01,5,Bangur Nagar,1800,0.111111111,Monday,No
2024-07-01,6,Bangur Nagar,1800,6.055555556,Monday,No
2024-07-01,7,Bangur Nagar,1800,10.44444444,Monday,No
2024-07-01,8,Bangur Nagar,1800,26.83333333,Monday,No
2024-07-01,9,Bangur Nagar,1800,55.55555556,Monday,No
2024-07-01,10,Bangur Nagar,1800,50,Monday,No
2024-07-01,11,Bangur Nagar,1800,30.44444444,Monday,No
2024-07-01,12,Bangur Nagar,1800,29.22222222,Monday,No
2024-07-01,13,Bangur Nagar,1800,29.66666667,Monday,No
2024-07-01,14,Bangur Nagar,1800,23.72222222,Monday,No
2024-07-01,15,Bangur Nagar,1800,23.22222222,Monday,No
2024-07-01,16,Bangur Nagar,1800,26.33333333,Monday,No
2024-07-01,17,Bangur Nagar,1800,33.22222222,Monday,No
2024-07-01,18,Bangur Nagar,1800,61.05555556,Monday,No
2024-07-01,19,Bangur Nagar,1800,69.61111111,Monday,No
2024-07-01,20,Bangur Nagar,1800,49.72222222,Monday,No
2024-07-01,21,Bangur Nagar,1800,36,Monday,No
2024-07-01,22,Bangur Nagar,1800,18.33333333,Monday,No
2024-07-01,23,Bangur Nagar,1800,1.722222222,Monday,No
2024-07-01,5,Goregaon (West),1800,0.166666667,Monday,No
2024-07-01,6,Goregaon (West),1800,1.944444444,Monday,No
2024-07-01,7,Goregaon (West),1800,6.722222222,Monday,No
2024-07-01,8,Goregaon (West),1800,16.38888889,Monday,No
2024-07-01,9,Goregaon (West),1800,30.72222222,Monday,No
2024-07-01,10,Goregaon (West),1800,27.5,Monday,No
2024-07-01,11,Goregaon (West),1800,19.05555556,Monday,No
2024-07-01,12,Goregaon (West),1800,14.38888889,Monday,No
2024-07-01,13,Goregaon (West),1800,15.77777778,Monday,No
2024-07-01,14,Goregaon (West),1800,13.88888889,Monday,No
2024-07-01,15,Goregaon (West),1800,16.16666667,Monday,No
2024-07-01,16,Goregaon (West),1800,14.94444444,Monday,No
2024-07-01,17,Goregaon (West),1800,19.22222222,Monday,No
2024-07-01,18,Goregaon (West),1800,31.5,Monday,No
2024-07-01,19,Goregaon (West),1800,35.72222222,Monday,No
2024-07-01,20,Goregaon (West),1800,29.55555556,Monday,No
2024-07-01,21,Goregaon (West),1800,19.83333333,Monday,No
2024-07-01,22,Goregaon (West),1800,11.72222222,Monday,No
2024-07-01,23,Goregaon (West),1800,1.166666667,Monday,No
2024-07-01,5,Oshiwara,1800,0.222222222,Monday,No
2024-07-01,6,Oshiwara,1800,3.611111111,Monday,No
2024-07-01,7,Oshiwara,1800,5.833333333,Monday,No
2024-07-01,8,Oshiwara,1800,18.22222222,Monday,No
2024-07-01,9,Oshiwara,1800,39.11111111,Monday,No
2024-07-01,10,Oshiwara,1800,37.16666667,Monday,No
2024-07-01,11,Oshiwara,1800,24.22222222,Monday,No
2024-07-01,12,Oshiwara,1800,19.27777778,Monday,No
2024-07-01,13,Oshiwara,1800,24.27777778,Monday,No
2024-07-01,14,Oshiwara,1800,16.27777778,Monday,No
2024-07-01,15,Oshiwara,1800,16.77777778,Monday,No
2024-07-01,16,Oshiwara,1800,19.5,Monday,No
2024-07-01,17,Oshiwara,1800,25.77777778,Monday,No
2024-07-01,18,Oshiwara,1800,42,Monday,No
2024-07-01,19,Oshiwara,1800,48.61111111,Monday,No
2024-07-01,20,Oshiwara,1800,36.83333333,Monday,No
2024-07-01,21,Oshiwara,1800,22.88888889,Monday,No
2024-07-01,22,Oshiwara,1800,13,Monday,No
2024-07-01,23,Oshiwara,1800,0.666666667,Monday,No
2024-07-01,5,Lower Oshiwara,1800,0.333333333,Monday,No
2024-07-01,6,Lower Oshiwara,1800,2.888888889,Monday,No
2024-07-01,7,Lower Oshiwara,1800,9.722222222,Monday,No
2024-07-01,8,Lower Oshiwara,1800,37.72222222,Monday,No
2024-07-01,9,Lower Oshiwara,1800,118.1111111,Monday,No
2024-07-01,10,Lower Oshiwara,1800,141.6111111,Monday,No
2024-07-01,11,Lower Oshiwara,1800,83.33333333,Monday,No
2024-07-01,12,Lower Oshiwara,1800,57.5,Monday,No
2024-07-01,13,Lower Oshiwara,1800,38.66666667,Monday,No
2024-07-01,14,Lower Oshiwara,1800,46.44444444,Monday,No
2024-07-01,15,Lower Oshiwara,1800,41.27777778,Monday,No
2024-07-01,16,Lower Oshiwara,1800,51.05555556,Monday,No
2024-07-01,17,Lower Oshiwara,1800,65.55555556,Monday,No
2024-07-01,18,Lower Oshiwara,1800,154,Monday,No
2024-07-01,19,Lower Oshiwara,1800,166.8333333,Monday,No
2024-07-01,20,Lower Oshiwara,1800,96.94444444,Monday,No
2024-07-01,21,Lower Oshiwara,1800,55.11111111,Monday,No
2024-07-01,22,Lower Oshiwara,1800,30.77777778,Monday,No
2024-07-01,23,Lower Oshiwara,1800,2,Monday,No
2024-07-01,5,Andheri (West),1800,1,Monday,No
2024-07-01,6,Andheri (West),1800,17.66666667,Monday,No
2024-07-01,7,Andheri (West),1800,64.61111111,Monday,No
2024-07-01,8,Andheri (West),1800,202.5,Monday,No
2024-07-01,9,Andheri (West),1800,351.7777778,Monday,No
2024-07-01,10,Andheri (West),1800,273.2222222,Monday,No
2024-07-01,11,Andheri (West),1800,159.7222222,Monday,No
2024-07-01,12,Andheri (West),1800,134.5555556,Monday,No
2024-07-01,13,Andheri (West),1800,118.2222222,Monday,No
2024-07-01,14,Andheri (West),1800,108.6111111,Monday,No
2024-07-01,15,Andheri (West),1800,108.9444444,Monday,No
2024-07-01,16,Andheri (West),1800,128.3333333,Monday,No
2024-07-01,17,Andheri (West),1800,181.2777778,Monday,No
2024-07-01,18,Andheri (West),1800,330.2222222,Monday,No
2024-07-01,19,Andheri (West),1800,377.6111111,Monday,No
2024-07-01,20,Andheri (West),1800,266.1111111,Monday,No
2024-07-01,21,Andheri (West),1800,130.5,Monday,No
2024-07-01,22,Andheri (West),1800,70.61111111,Monday,No
2024-07-01,23,Andheri (West),1800,7.611111111,Monday,No
2024-07-02,5,Gundavali,1800,0.777777778,Tuesday,No
2024-07-02,6,Gundavali,1800,15.5,Tuesday,No
2024-07-02,7,Gundavali,1800,59.88888889,Tuesday,No
2024-07-02,8,Gundavali,1800,252.5,Tuesday,No
2024-07-02,9,Gundavali,1800,448.3888889,Tuesday,No
2024-07-02,10,Gundavali,1800,361.4444444,Tuesday,No
2024-07-02,11,Gundavali,1800,154.8888889,Tuesday,No
2024-07-02,12,Gundavali,1800,104.5555556,Tuesday,No
2024-07-02,13,Gundavali,1800,85.5,Tuesday,No
2024-07-02,14,Gundavali,1800,77.55555556,Tuesday,No
2024-07-02,15,Gundavali,1800,80.66666667,Tuesday,No
2024-07-02,16,Gundavali,1800,97.77777778,Tuesday,No
2024-07-02,17,Gundavali,1800,182.1666667,Tuesday,No
2024-07-02,18,Gundavali,1800,388.4444444,Tuesday,No
2024-07-02,19,Gundavali,1800,448.3333333,Tuesday,No
2024-07-02,20,Gundavali,1800,273.9444444,Tuesday,No
2024-07-02,21,Gundavali,1800,120.6111111,Tuesday,No
2024-07-02,22,Gundavali,1800,52.33333333,Tuesday,No
2024-07-02,23,Gundavali,1800,3.555555556,Tuesday,No
2024-07-02,5,Mogra,1800,0.111111111,Tuesday,No
2024-07-02,6,Mogra,1800,4.777777778,Tuesday,No
2024-07-02,7,Mogra,1800,9.555555556,Tuesday,No
2024-07-02,8,Mogra,1800,23.77777778,Tuesday,No
2024-07-02,9,Mogra,1800,52,Tuesday,No
2024-07-02,10,Mogra,1800,38.22222222,Tuesday,No
2024-07-02,11,Mogra,1800,19.22222222,Tuesday,No
2024-07-02,12,Mogra,1800,15.22222222,Tuesday,No
2024-07-02,13,Mogra,1800,14.88888889,Tuesday,No
2024-07-02,14,Mogra,1800,11.61111111,Tuesday,No
2024-07-02,15,Mogra,1800,11.72222222,Tuesday,No
2024-07-02,16,Mogra,1800,12.66666667,Tuesday,No
2024-07-02,17,Mogra,1800,23.44444444,Tuesday,No
2024-07-02,18,Mogra,1800,45.77777778,Tuesday,No
2024-07-02,19,Mogra,1800,55.33333333,Tuesday,No
2024-07-02,20,Mogra,1800,34.11111111,Tuesday,No
2024-07-02,21,Mogra,1800,17.16666667,Tuesday,No
2024-07-02,22,Mogra,1800,9.222222222,Tuesday,No
2024-07-02,23,Mogra,1800,0.333333333,Tuesday,No
2024-07-02,5,Jogeshwari(East),1800,0.111111111,Tuesday,No
2024-07-02,6,Jogeshwari(East),1800,4,Tuesday,No
2024-07-02,7,Jogeshwari(East),1800,11.61111111,Tuesday,No
2024-07-02,8,Jogeshwari(East),1800,50.77777778,Tuesday,No
2024-07-02,9,Jogeshwari(East),1800,97.22222222,Tuesday,No
2024-07-02,10,Jogeshwari(East),1800,89,Tuesday,No
2024-07-02,11,Jogeshwari(East),1800,38.27777778,Tuesday,No
2024-07-02,12,Jogeshwari(East),1800,21.22222222,Tuesday,No
2024-07-02,13,Jogeshwari(East),1800,20.16666667,Tuesday,No
2024-07-02,14,Jogeshwari(East),1800,15.05555556,Tuesday,No
2024-07-02,15,Jogeshwari(East),1800,16.55555556,Tuesday,No
2024-07-02,16,Jogeshwari(East),1800,21.55555556,Tuesday,No
2024-07-02,17,Jogeshwari(East),1800,39.5,Tuesday,No
2024-07-02,18,Jogeshwari(East),1800,92.5,Tuesday,No
2024-07-02,19,Jogeshwari(East),1800,110.8888889,Tuesday,No
2024-07-02,20,Jogeshwari(East),1800,65.83333333,Tuesday,No
2024-07-02,21,Jogeshwari(East),1800,29.11111111,Tuesday,No
2024-07-02,22,Jogeshwari(East),1800,1.777777778,Tuesday,No
2024-07-02,23,Jogeshwari(East),1800,0.444444444,Tuesday,No
2024-07-02,5,Goregaon (East),1800,0.222222222,Tuesday,No
2024-07-02,6,Goregaon (East),1800,6.166666667,Tuesday,No
2024-07-02,7,Goregaon (East),1800,13.38888889,Tuesday,No
2024-07-02,8,Goregaon (East),1800,43.83333333,Tuesday,No
2024-07-02,9,Goregaon (East),1800,90.33333333,Tuesday,No
2024-07-02,10,Goregaon (East),1800,87.88888889,Tuesday,No
2024-07-02,11,Goregaon (East),1800,67.11111111,Tuesday,No
2024-07-02,12,Goregaon (East),1800,50.66666667,Tuesday,No
2024-07-02,13,Goregaon (East),1800,37.11111111,Tuesday,No
2024-07-02,14,Goregaon (East),1800,24.72222222,Tuesday,No
2024-07-02,15,Goregaon (East),1800,20.66666667,Tuesday,No
2024-07-02,16,Goregaon (East),1800,29,Tuesday,No
2024-07-02,17,Goregaon (East),1800,51.66666667,Tuesday,No
2024-07-02,18,Goregaon (East),1800,103.6666667,Tuesday,No
2024-07-02,19,Goregaon (East),1800,54.55555556,Tuesday,No
2024-07-02,20,Goregaon (East),1800,78.27777778,Tuesday,No
2024-07-02,21,Goregaon (East),1800,54.72222222,Tuesday,No
2024-07-02,22,Goregaon (East),1800,27.94444444,Tuesday,No
2024-07-02,23,Goregaon (East),1800,1.611111111,Tuesday,No
2024-07-02,5,Aarey,1800,0.055555556,Tuesday,No
2024-07-02,6,Aarey,1800,5.611111111,Tuesday,No
2024-07-02,7,Aarey,1800,13.44444444,Tuesday,No
2024-07-02,8,Aarey,1800,53.83333333,Tuesday,No
2024-07-02,9,Aarey,1800,102.7222222,Tuesday,No
2024-07-02,10,Aarey,1800,80.5,Tuesday,No
2024-07-02,11,Aarey,1800,41.5,Tuesday,No
2024-07-02,12,Aarey,1800,30,Tuesday,No
2024-07-02,13,Aarey,1800,25,Tuesday,No
2024-07-02,14,Aarey,1800,22.77777778,Tuesday,No
2024-07-02,15,Aarey,1800,24.5,Tuesday,No
2024-07-02,16,Aarey,1800,26.55555556,Tuesday,No
2024-07-02,17,Aarey,1800,47.66666667,Tuesday,No
2024-07-02,18,Aarey,1800,110.1666667,Tuesday,No
2024-07-02,19,Aarey,1800,115.4444444,Tuesday,No
2024-07-02,20,Aarey,1800,74.5,Tuesday,No
2024-07-02,21,Aarey,1800,35.27777778,Tuesday,No
2024-07-02,22,Aarey,1800,13.33333333,Tuesday,No
2024-07-02,23,Aarey,1800,0.833333333,Tuesday,No
2024-07-02,5,Dindoshi,1800,0.166666667,Tuesday,No
2024-07-02,6,Dindoshi,1800,7.722222222,Tuesday,No
2024-07-02,7,Dindoshi,1800,16.5,Tuesday,No
2024-07-02,8,Dindoshi,1800,49.61111111,Tuesday,No
2024-07-02,9,Dindoshi,1800,88.55555556,Tuesday,No
2024-07-02,10,Dindoshi,1800,65.27777778,Tuesday,No
2024-07-02,11,Dindoshi,1800,32.27777778,Tuesday,No
2024-07-02,12,Dindoshi,1800,25.61111111,Tuesday,No
2024-07-02,13,Dindoshi,1800,28.83333333,Tuesday,No
2024-07-02,14,Dindoshi,1800,22.27777778,Tuesday,No
2024-07-02,15,Dindoshi,1800,22.55555556,Tuesday,No
2024-07-02,16,Dindoshi,1800,25.33333333,Tuesday,No
2024-07-02,17,Dindoshi,1800,39.55555556,Tuesday,No
2024-07-02,18,Dindoshi,1800,79.88888889,Tuesday,No
2024-07-02,19,Dindoshi,1800,91.55555556,Tuesday,No
2024-07-02,20,Dindoshi,1800,66.38888889,Tuesday,No
2024-07-02,21,Dindoshi,1800,34.5,Tuesday,No
2024-07-02,22,Dindoshi,1800,15,Tuesday,No
2024-07-02,23,Dindoshi,1800,1.555555556,Tuesday,No
2024-07-02,5,Kurar,1800,0.111111111,Tuesday,No
2024-07-02,6,Kurar,1800,8.166666667,Tuesday,No
2024-07-02,7,Kurar,1800,20.38888889,Tuesday,No
2024-07-02,8,Kurar,1800,63.33333333,Tuesday,No
2024-07-02,9,Kurar,1800,87.38888889,Tuesday,No
2024-07-02,10,Kurar,1800,51.61111111,Tuesday,No
2024-07-02,11,Kurar,1800,25.94444444,Tuesday,No
2024-07-02,12,Kurar,1800,19.72222222,Tuesday,No
2024-07-02,13,Kurar,1800,21.55555556,Tuesday,No
2024-07-02,14,Kurar,1800,17.83333333,Tuesday,No
2024-07-02,15,Kurar,1800,14.94444444,Tuesday,No
2024-07-02,16,Kurar,1800,18.44444444,Tuesday,No
2024-07-02,17,Kurar,1800,24.66666667,Tuesday,No
2024-07-02,18,Kurar,1800,64.27777778,Tuesday,No
2024-07-02,19,Kurar,1800,88.88888889,Tuesday,No
2024-07-02,20,Kurar,1800,66.22222222,Tuesday,No
2024-07-02,21,Kurar,1800,34.05555556,Tuesday,No
2024-07-02,22,Kurar,1800,13.27777778,Tuesday,No
2024-07-02,23,Kurar,1800,6.666666667,Tuesday,No
2024-07-02,5,Akurli,1800,0.166666667,Tuesday,No
2024-07-02,6,Akurli,1800,3.5,Tuesday,No
2024-07-02,7,Akurli,1800,15.27777778,Tuesday,No
2024-07-02,8,Akurli,1800,53.83333333,Tuesday,No
2024-07-02,9,Akurli,1800,78.16666667,Tuesday,No
2024-07-02,10,Akurli,1800,40.94444444,Tuesday,No
2024-07-02,11,Akurli,1800,20.44444444,Tuesday,No
2024-07-02,12,Akurli,1800,16.94444444,Tuesday,No
2024-07-02,13,Akurli,1800,13.88888889,Tuesday,No
2024-07-02,14,Akurli,1800,14.11111111,Tuesday,No
2024-07-02,15,Akurli,1800,13.55555556,Tuesday,No
2024-07-02,16,Akurli,1800,15.16666667,Tuesday,No
2024-07-02,17,Akurli,1800,27.94444444,Tuesday,No
2024-07-02,18,Akurli,1800,57.11111111,Tuesday,No
2024-07-02,19,Akurli,1800,81.22222222,Tuesday,No
2024-07-02,20,Akurli,1800,67,Tuesday,No
2024-07-02,21,Akurli,1800,31.66666667,Tuesday,No
2024-07-02,22,Akurli,1800,14.38888889,Tuesday,No
2024-07-02,23,Akurli,1800,1.055555556,Tuesday,No
2024-07-02,5,Poisar,1800,0.277777778,Tuesday,No
2024-07-02,6,Poisar,1800,13.72222222,Tuesday,No
2024-07-02,7,Poisar,1800,18.33333333,Tuesday,No
2024-07-02,8,Poisar,1800,42.38888889,Tuesday,No
2024-07-02,9,Poisar,1800,58.77777778,Tuesday,No
2024-07-02,10,Poisar,1800,41.72222222,Tuesday,No
2024-07-02,11,Poisar,1800,26.55555556,Tuesday,No
2024-07-02,12,Poisar,1800,34.44444444,Tuesday,No
2024-07-02,13,Poisar,1800,28.5,Tuesday,No
2024-07-02,14,Poisar,1800,25.33333333,Tuesday,No
2024-07-02,15,Poisar,1800,23.33333333,Tuesday,No
2024-07-02,16,Poisar,1800,24.22222222,Tuesday,No
2024-07-02,17,Poisar,1800,33.5,Tuesday,No
2024-07-02,18,Poisar,1800,57.72222222,Tuesday,No
2024-07-02,19,Poisar,1800,63.61111111,Tuesday,No
2024-07-02,20,Poisar,1800,53.16666667,Tuesday,No
2024-07-02,21,Poisar,1800,26.27777778,Tuesday,No
2024-07-02,22,Poisar,1800,11.66666667,Tuesday,No
2024-07-02,23,Poisar,1800,2.166666667,Tuesday,No
2024-07-02,5,Magathane,1800,0.277777778,Tuesday,No
2024-07-02,6,Magathane,1800,12.27777778,Tuesday,No
2024-07-02,7,Magathane,1800,45.5,Tuesday,No
2024-07-02,8,Magathane,1800,90.66666667,Tuesday,No
2024-07-02,9,Magathane,1800,125.6111111,Tuesday,No
2024-07-02,10,Magathane,1800,97.77777778,Tuesday,No
2024-07-02,11,Magathane,1800,54.33333333,Tuesday,No
2024-07-02,12,Magathane,1800,46.33333333,Tuesday,No
2024-07-02,13,Magathane,1800,40.16666667,Tuesday,No
2024-07-02,14,Magathane,1800,36.66666667,Tuesday,No
2024-07-02,15,Magathane,1800,33.61111111,Tuesday,No
2024-07-02,16,Magathane,1800,37.5,Tuesday,No
2024-07-02,17,Magathane,1800,59.5,Tuesday,No
2024-07-02,18,Magathane,1800,112.0555556,Tuesday,No
2024-07-02,19,Magathane,1800,135.4444444,Tuesday,No
2024-07-02,20,Magathane,1800,103,Tuesday,No
2024-07-02,21,Magathane,1800,49.66666667,Tuesday,No
2024-07-02,22,Magathane,1800,21.38888889,Tuesday,No
2024-07-02,23,Magathane,1800,3.777777778,Tuesday,No
2024-07-02,5,Devipada,1800,0.444444444,Tuesday,No
2024-07-02,6,Devipada,1800,2.222222222,Tuesday,No
2024-07-02,7,Devipada,1800,9.444444444,Tuesday,No
2024-07-02,8,Devipada,1800,26.05555556,Tuesday,No
2024-07-02,9,Devipada,1800,40.94444444,Tuesday,No
2024-07-02,10,Devipada,1800,25.66666667,Tuesday,No
2024-07-02,11,Devipada,1800,15.16666667,Tuesday,No
2024-07-02,12,Devipada,1800,10.11111111,Tuesday,No
2024-07-02,13,Devipada,1800,9.555555556,Tuesday,No
2024-07-02,14,Devipada,1800,9,Tuesday,No
2024-07-02,15,Devipada,1800,7.833333333,Tuesday,No
2024-07-02,16,Devipada,1800,10.11111111,Tuesday,No
2024-07-02,17,Devipada,1800,15.11111111,Tuesday,No
2024-07-02,18,Devipada,1800,30.05555556,Tuesday,No
2024-07-02,19,Devipada,1800,36.33333333,Tuesday,No
2024-07-02,20,Devipada,1800,38.16666667,Tuesday,No
2024-07-02,21,Devipada,1800,15.5,Tuesday,No
2024-07-02,22,Devipada,1800,6.777777778,Tuesday,No
2024-07-02,23,Devipada,1800,0.777777778,Tuesday,No
2024-07-02,5,Rashtriya Udyan,1800,0.444444444,Tuesday,No
2024-07-02,6,Rashtriya Udyan,1800,3.944444444,Tuesday,No
2024-07-02,7,Rashtriya Udyan,1800,15.5,Tuesday,No
2024-07-02,8,Rashtriya Udyan,1800,37.72222222,Tuesday,No
2024-07-02,9,Rashtriya Udyan,1800,50.22222222,Tuesday,No
2024-07-02,10,Rashtriya Udyan,1800,33.22222222,Tuesday,No
2024-07-02,11,Rashtriya Udyan,1800,21.66666667,Tuesday,No
2024-07-02,12,Rashtriya Udyan,1800,20.66666667,Tuesday,No
2024-07-02,13,Rashtriya Udyan,1800,15.27777778,Tuesday,No
2024-07-02,14,Rashtriya Udyan,1800,13.72222222,Tuesday,No
2024-07-02,15,Rashtriya Udyan,1800,15.33333333,Tuesday,No
2024-07-02,16,Rashtriya Udyan,1800,16.05555556,Tuesday,No
2024-07-02,17,Rashtriya Udyan,1800,25.61111111,Tuesday,No
2024-07-02,18,Rashtriya Udyan,1800,41,Tuesday,No
2024-07-02,19,Rashtriya Udyan,1800,55.27777778,Tuesday,No
2024-07-02,20,Rashtriya Udyan,1800,39.88888889,Tuesday,No
2024-07-02,21,Rashtriya Udyan,1800,25.05555556,Tuesday,No
2024-07-02,22,Rashtriya Udyan,1800,8.333333333,Tuesday,No
2024-07-02,23,Rashtriya Udyan,1800,1.166666667,Tuesday,No
2024-07-02,5,Ovaripada,1800,1,Tuesday,No
2024-07-02,6,Ovaripada,1800,11.33333333,Tuesday,No
2024-07-02,7,Ovaripada,1800,30.72222222,Tuesday,No
2024-07-02,8,Ovaripada,1800,79,Tuesday,No
2024-07-02,9,Ovaripada,1800,98,Tuesday,No
2024-07-02,10,Ovaripada,1800,57.94444444,Tuesday,No
2024-07-02,11,Ovaripada,1800,34.22222222,Tuesday,No
2024-07-02,12,Ovaripada,1800,26.44444444,Tuesday,No
2024-07-02,13,Ovaripada,1800,23.22222222,Tuesday,No
2024-07-02,14,Ovaripada,1800,25.38888889,Tuesday,No
2024-07-02,15,Ovaripada,1800,19.44444444,Tuesday,No
2024-07-02,16,Ovaripada,1800,22.88888889,Tuesday,No
2024-07-02,17,Ovaripada,1800,23.11111111,Tuesday,No
2024-07-02,18,Ovaripada,1800,73.11111111,Tuesday,No
2024-07-02,19,Ovaripada,1800,105.8333333,Tuesday,No
2024-07-02,20,Ovaripada,1800,86.38888889,Tuesday,No
2024-07-02,21,Ovaripada,1800,46.5,Tuesday,No
2024-07-02,22,Ovaripada,1800,20.05555556,Tuesday,No
2024-07-02,23,Ovaripada,1800,4.111111111,Tuesday,No
2024-07-02,5,Dahisar (East),1800,0.444444444,Tuesday,No
2024-07-02,6,Dahisar (East),1800,11.61111111,Tuesday,No
2024-07-02,7,Dahisar (East),1800,36.11111111,Tuesday,No
2024-07-02,8,Dahisar (East),1800,100.2222222,Tuesday,No
2024-07-02,9,Dahisar (East),1800,135.8333333,Tuesday,No
2024-07-02,10,Dahisar (East),1800,82,Tuesday,No
2024-07-02,11,Dahisar (East),1800,49.5,Tuesday,No
2024-07-02,12,Dahisar (East),1800,39.22222222,Tuesday,No
2024-07-02,13,Dahisar (East),1800,36.5,Tuesday,No
2024-07-02,14,Dahisar (East),1800,34.16666667,Tuesday,No
2024-07-02,15,Dahisar (East),1800,31.88888889,Tuesday,No
2024-07-02,16,Dahisar (East),1800,42.44444444,Tuesday,No
2024-07-02,17,Dahisar (East),1800,58.88888889,Tuesday,No
2024-07-02,18,Dahisar (East),1800,118.3888889,Tuesday,No
2024-07-02,19,Dahisar (East),1800,160.2222222,Tuesday,No
2024-07-02,20,Dahisar (East),1800,140,Tuesday,No
2024-07-02,21,Dahisar (East),1800,81.33333333,Tuesday,No
2024-07-02,22,Dahisar (East),1800,37.22222222,Tuesday,No
2024-07-02,23,Dahisar (East),1800,14.22222222,Tuesday,No
2024-07-02,5,Anand Nagar,1800,0.833333333,Tuesday,No
2024-07-02,6,Anand Nagar,1800,17.61111111,Tuesday,No
2024-07-02,7,Anand Nagar,1800,43.94444444,Tuesday,No
2024-07-02,8,Anand Nagar,1800,122.2777778,Tuesday,No
2024-07-02,9,Anand Nagar,1800,149.3333333,Tuesday,No
2024-07-02,10,Anand Nagar,1800,96.88888889,Tuesday,No
2024-07-02,11,Anand Nagar,1800,53.83333333,Tuesday,No
2024-07-02,12,Anand Nagar,1800,47.38888889,Tuesday,No
2024-07-02,13,Anand Nagar,1800,41,Tuesday,No
2024-07-02,14,Anand Nagar,1800,37.27777778,Tuesday,No
2024-07-02,15,Anand Nagar,1800,31.5,Tuesday,No
2024-07-02,16,Anand Nagar,1800,36.11111111,Tuesday,No
2024-07-02,17,Anand Nagar,1800,58.16666667,Tuesday,No
2024-07-02,18,Anand Nagar,1800,94,Tuesday,No
2024-07-02,19,Anand Nagar,1800,129.8888889,Tuesday,No
2024-07-02,20,Anand Nagar,1800,109,Tuesday,No
2024-07-02,21,Anand Nagar,1800,68.38888889,Tuesday,No
2024-07-02,22,Anand Nagar,1800,33.61111111,Tuesday,No
2024-07-02,23,Anand Nagar,1800,7.555555556,Tuesday,No
2024-07-02,5,Kandarpada,1800,0.5,Tuesday,No
